id,ts,host_id,cpu_usage_pct,memory_usage_pct,power_kw,status
184,2026-04-02 14:23:08.418+00,1,4,74,0.221,Normal
187,2026-04-02 14:25:08.418+00,1,6,74,0.221,Normal
190,2026-04-02 14:27:08.529+00,1,4,74,0.221,Normal
193,2026-04-02 14:29:08.419+00,1,4,74,0.221,Normal
196,2026-04-02 14:31:08.419+00,1,6,74,0.221,Normal
199,2026-04-02 14:33:08.419+00,1,4,74,0.222,Normal
202,2026-04-02 14:35:08.42+00,1,4,74,0.221,Normal
205,2026-04-02 14:37:08.421+00,1,5,74,0.222,Normal
208,2026-04-02 14:39:08.532+00,1,4,74,0.221,Normal
211,2026-04-02 14:41:08.532+00,1,4,74,0.22,Normal
214,2026-04-02 14:43:08.421+00,1,5,74,0.22,Normal
217,2026-04-02 14:45:08.532+00,1,4,74,0.22,Normal
220,2026-04-02 14:47:08.422+00,1,4,74,0.221,Normal
223,2026-04-02 14:49:08.422+00,1,5,74,0.22,Normal
226,2026-04-02 14:51:08.531+00,1,4,74,0.22,Normal
229,2026-04-02 14:53:08.532+00,1,4,74,0.221,Normal
232,2026-04-02 14:55:08.534+00,1,6,74,0.221,Normal
235,2026-04-02 14:57:08.422+00,1,4,74,0.22,Normal
238,2026-04-02 14:59:08.424+00,1,4,74,0.22,Normal
241,2026-04-02 15:01:08.424+00,1,5,74,0.22,Normal
244,2026-04-02 15:03:08.534+00,1,5,75,0.221,Normal
247,2026-04-02 15:05:08.534+00,1,4,74,0.22,Normal
250,2026-04-02 15:07:08.424+00,1,5,74,0.22,Normal
253,2026-04-02 15:09:08.424+00,1,5,74,0.22,Normal
256,2026-04-02 15:11:08.534+00,1,4,74,0.221,Normal
259,2026-04-02 15:13:08.425+00,1,6,74,0.22,Normal
262,2026-04-02 15:15:08.426+00,1,6,74,0.22,Normal
265,2026-04-02 15:17:08.544+00,1,4,74,0.22,Normal
268,2026-04-02 15:19:19.622+00,1,4,74,0.22,Normal
271,2026-04-02 15:21:17.546+00,1,5,74,0.22,Normal
274,2026-04-02 15:23:18.283+00,1,4,74,0.22,Normal
277,2026-04-02 15:25:18.856+00,1,4,74,0.222,Normal
280,2026-04-02 15:27:17.677+00,1,5,74,0.221,Normal
283,2026-04-02 15:29:18.538+00,1,4,74,0.22,Normal
286,2026-04-02 15:31:17.343+00,1,4,74,0.22,Normal
289,2026-04-02 15:33:19.874+00,1,6,74,0.221,Normal
292,2026-04-02 15:35:18.406+00,1,5,74,0.222,Normal
295,2026-04-02 15:37:19.113+00,1,4,74,0.22,Normal
298,2026-04-02 15:39:17.674+00,1,6,74,0.221,Normal
301,2026-04-02 15:41:17.735+00,1,4,74,0.221,Normal
304,2026-04-02 15:43:17.609+00,1,4,74,0.221,Normal
307,2026-04-02 15:45:21.864+00,1,6,74,0.22,Normal
310,2026-04-02 15:47:08.427+00,1,4,74,0.22,Normal
313,2026-04-02 15:49:08.426+00,1,4,74,0.22,Normal
316,2026-04-02 15:51:08.427+00,1,6,74,0.219,Normal
319,2026-04-02 15:53:08.427+00,1,4,74,0.22,Normal
322,2026-04-02 15:55:17.358+00,1,4,74,0.22,Normal
325,2026-04-02 15:57:17.464+00,1,6,74,0.221,Normal
328,2026-04-02 15:59:17.613+00,1,4,74,0.221,Normal
331,2026-04-02 16:01:18.266+00,1,4,74,0.22,Normal
334,2026-04-02 16:03:19.318+00,1,6,75,0.22,Normal
337,2026-04-02 16:05:21.491+00,1,4,74,0.22,Normal
340,2026-04-02 16:07:08.427+00,1,4,74,0.221,Normal
343,2026-04-02 16:09:08.428+00,1,6,74,0.22,Normal
346,2026-04-02 16:11:08.538+00,1,4,74,0.22,Normal
349,2026-04-02 16:13:08.428+00,1,4,74,0.221,Normal
352,2026-04-02 16:15:08.429+00,1,6,74,0.221,Normal
355,2026-04-02 16:17:08.538+00,1,4,74,0.221,Normal
358,2026-04-02 16:19:08.539+00,1,4,74,0.22,Normal
361,2026-04-02 16:21:08.552+00,1,6,74,0.222,Normal
364,2026-04-02 16:23:08.43+00,1,4,74,0.219,Normal
367,2026-04-02 16:25:08.551+00,1,4,74,0.221,Normal
370,2026-04-02 16:27:08.553+00,1,6,74,0.221,Normal
373,2026-04-02 16:29:08.431+00,1,4,74,0.22,Normal
376,2026-04-02 16:31:08.541+00,1,4,74,0.222,Normal
379,2026-04-02 16:33:08.555+00,1,6,74,0.22,Normal
382,2026-04-02 16:35:08.542+00,1,6,74,0.22,Normal
385,2026-04-02 16:37:08.54+00,1,4,74,0.221,Normal
388,2026-04-02 16:39:08.543+00,1,6,74,0.222,Normal
391,2026-04-02 16:41:08.434+00,1,4,74,0.22,Normal
394,2026-04-02 16:43:08.435+00,1,4,74,0.221,Normal
397,2026-04-02 16:45:08.435+00,1,6,74,0.22,Normal
400,2026-04-02 16:47:19.152+00,1,4,74,0.221,Normal
403,2026-04-02 16:49:08.436+00,1,4,74,0.22,Normal
406,2026-04-02 16:51:08.435+00,1,6,74,0.221,Normal
409,2026-04-02 16:53:08.436+00,1,4,74,0.22,Normal
412,2026-04-02 16:55:08.435+00,1,4,74,0.221,Normal
415,2026-04-02 16:57:08.544+00,1,5,74,0.221,Normal
418,2026-04-02 16:59:08.435+00,1,4,74,0.22,Normal
421,2026-04-02 17:01:08.438+00,1,4,74,0.221,Normal
424,2026-04-02 17:03:08.437+00,1,5,75,0.222,Normal
427,2026-04-02 17:05:08.547+00,1,4,74,0.221,Normal
430,2026-04-02 17:07:08.437+00,1,4,74,0.221,Normal
433,2026-04-02 17:09:08.55+00,1,5,74,0.221,Normal
436,2026-04-02 17:11:08.548+00,1,5,74,0.221,Normal
439,2026-04-02 17:13:08.44+00,1,5,74,0.222,Normal
442,2026-04-02 17:15:08.44+00,1,6,74,0.221,Normal
445,2026-04-02 17:17:08.441+00,1,4,74,0.222,Normal
448,2026-04-02 17:19:08.564+00,1,4,74,0.221,Normal
451,2026-04-02 17:21:08.563+00,1,5,74,0.221,Normal
454,2026-04-02 17:23:08.561+00,1,4,74,0.221,Normal
457,2026-04-02 17:25:08.442+00,1,4,74,0.223,Normal
460,2026-04-02 17:27:08.549+00,1,4,74,0.221,Normal
463,2026-04-02 17:29:19.462+00,1,6,74,0.22,Normal
466,2026-04-02 17:31:18.925+00,1,4,74,0.221,Normal
469,2026-04-02 17:33:08.444+00,1,3,74,0.221,Normal
472,2026-04-02 17:35:08.444+00,1,5,74,0.22,Normal
475,2026-04-02 17:37:08.554+00,1,4,74,0.221,Normal
478,2026-04-02 17:39:08.56+00,1,3,74,0.22,Normal
481,2026-04-02 17:41:08.445+00,1,5,74,0.22,Normal
484,2026-04-02 17:43:08.56+00,1,4,74,0.223,Normal
487,2026-04-02 17:45:08.446+00,1,3,74,0.22,Normal
490,2026-04-02 17:47:08.556+00,1,4,74,0.221,Normal
493,2026-04-02 17:49:08.559+00,1,4,74,0.221,Normal
496,2026-04-02 17:51:08.448+00,1,3,74,0.221,Normal
499,2026-04-02 17:53:08.448+00,1,4,74,0.22,Normal
502,2026-04-02 17:55:08.448+00,1,6,74,0.22,Normal
505,2026-04-02 17:57:08.558+00,1,3,74,0.222,Normal
508,2026-04-02 17:59:08.558+00,1,3,74,0.22,Normal
511,2026-04-02 18:01:08.558+00,1,5,74,0.221,Normal
514,2026-04-02 18:03:08.449+00,1,3,74,0.222,Normal
517,2026-04-02 18:05:08.449+00,1,3,74,0.22,Normal
520,2026-04-02 18:07:08.451+00,1,5,74,0.22,Normal
523,2026-04-02 18:09:08.452+00,1,3,74,0.22,Normal
526,2026-04-02 18:11:08.479+00,1,3,74,0.222,Normal
529,2026-04-02 18:13:08.453+00,1,7,74,0.221,Normal
532,2026-04-02 18:15:08.46+00,1,5,74,0.221,Normal
535,2026-04-02 18:17:08.455+00,1,3,74,0.221,Normal
538,2026-04-02 18:19:08.563+00,1,6,74,0.221,Normal
541,2026-04-02 18:21:08.455+00,1,3,74,0.22,Normal
544,2026-04-02 18:23:08.579+00,1,3,74,0.221,Normal
547,2026-04-02 18:25:08.457+00,1,6,74,0.221,Normal
550,2026-04-02 18:27:08.566+00,1,3,74,0.22,Normal
553,2026-04-02 18:29:08.458+00,1,3,74,0.22,Normal
556,2026-04-02 18:31:08.581+00,1,6,74,0.22,Normal
559,2026-04-02 18:33:08.459+00,1,3,74,0.221,Normal
562,2026-04-02 18:35:08.516+00,1,3,74,0.219,Normal
565,2026-04-02 18:37:08.569+00,1,6,74,0.22,Normal
568,2026-04-02 18:39:08.581+00,1,3,74,0.222,Normal
571,2026-04-02 18:41:17.23+00,1,4,74,0.221,Normal
574,2026-04-02 18:43:17.231+00,1,5,74,0.219,Normal
577,2026-04-02 18:45:22.106+00,1,3,74,0.22,Normal
580,2026-04-02 18:47:08.461+00,1,3,74,0.221,Normal
583,2026-04-02 18:49:08.576+00,1,5,74,0.22,Normal
586,2026-04-02 18:51:08.575+00,1,4,74,0.219,Normal
589,2026-04-02 18:53:08.47+00,1,3,74,0.221,Normal
592,2026-04-02 18:55:08.465+00,1,4,74,0.22,Normal
595,2026-04-02 18:57:08.465+00,1,4,74,0.22,Normal
598,2026-04-02 18:59:08.574+00,1,3,74,0.22,Normal
601,2026-04-02 19:01:08.583+00,1,4,74,0.219,Normal
604,2026-04-02 19:03:08.576+00,1,5,74,0.221,Normal
607,2026-04-02 19:05:08.574+00,1,3,74,0.221,Normal
610,2026-04-02 19:07:08.466+00,1,3,74,0.221,Normal
613,2026-04-02 19:09:08.467+00,1,5,74,0.221,Normal
616,2026-04-02 19:11:08.466+00,1,3,74,0.221,Normal
619,2026-04-02 19:13:08.466+00,1,4,74,0.222,Normal
622,2026-04-02 19:15:08.466+00,1,7,74,0.222,Normal
625,2026-04-02 19:17:08.467+00,1,3,74,0.22,Normal
628,2026-04-02 19:19:08.591+00,1,3,74,0.221,Normal
631,2026-04-02 19:21:08.588+00,1,6,74,0.22,Normal
634,2026-04-02 19:23:08.468+00,1,3,74,0.223,Normal
637,2026-04-02 19:25:08.588+00,1,3,74,0.222,Normal
640,2026-04-02 19:27:19.359+00,1,6,74,0.221,Normal
643,2026-04-02 19:29:19.076+00,1,4,74,0.221,Normal
646,2026-04-02 19:31:18.875+00,1,4,74,0.221,Normal
649,2026-04-02 19:33:19.518+00,1,5,74,0.221,Normal
652,2026-04-02 19:35:25.287+00,1,4,74,0.221,Normal
655,2026-04-02 19:37:08.467+00,1,3,74,0.223,Normal
658,2026-04-02 19:39:08.467+00,1,5,74,0.221,Normal
661,2026-04-02 19:41:08.574+00,1,3,74,0.221,Normal
664,2026-04-02 19:43:08.468+00,1,3,74,0.222,Normal
667,2026-04-02 19:45:08.47+00,1,7,74,0.221,Normal
670,2026-04-02 19:47:08.471+00,1,4,74,0.221,Normal
673,2026-04-02 19:49:08.581+00,1,3,74,0.22,Normal
676,2026-04-02 19:51:08.581+00,1,4,74,0.221,Normal
679,2026-04-02 19:53:08.47+00,1,4,74,0.221,Normal
682,2026-04-02 19:55:08.594+00,1,3,74,0.223,Normal
685,2026-04-02 19:57:19.056+00,1,4,74,0.221,Normal
688,2026-04-02 19:59:20.648+00,1,5,74,0.221,Normal
691,2026-04-02 20:01:08.471+00,1,3,74,0.221,Normal
694,2026-04-02 20:03:08.581+00,1,3,74,0.221,Normal
697,2026-04-02 20:05:08.473+00,1,5,74,0.22,Normal
700,2026-04-02 20:07:08.472+00,1,3,74,0.22,Normal
703,2026-04-02 20:09:08.473+00,1,3,74,0.22,Normal
706,2026-04-02 20:11:08.473+00,1,5,74,0.22,Normal
709,2026-04-02 20:13:17.427+00,1,4,74,0.22,Normal
712,2026-04-02 20:15:18.671+00,1,5,74,0.22,Normal
715,2026-04-02 20:17:23.021+00,1,6,74,0.22,Normal
718,2026-04-02 20:19:08.476+00,1,3,74,0.221,Normal
721,2026-04-02 20:21:08.477+00,1,3,74,0.22,Normal
724,2026-04-02 20:23:08.576+00,1,5,74,0.221,Normal
727,2026-04-02 20:25:08.589+00,1,3,74,0.22,Normal
730,2026-04-02 20:27:08.479+00,1,4,74,0.221,Normal
733,2026-04-02 20:29:08.587+00,1,6,74,0.221,Normal
736,2026-04-02 20:31:08.478+00,1,3,74,0.221,Normal
739,2026-04-02 20:33:08.479+00,1,3,74,0.221,Normal
742,2026-04-02 20:35:08.479+00,1,8,74,0.22,Normal
745,2026-04-02 20:37:08.48+00,1,4,74,0.219,Normal
748,2026-04-02 20:39:08.483+00,1,3,74,0.221,Normal
751,2026-04-02 20:41:08.59+00,1,5,74,0.222,Normal
754,2026-04-02 20:43:08.484+00,1,3,74,0.22,Normal
757,2026-04-02 20:45:08.483+00,1,3,74,0.221,Normal
760,2026-04-02 20:47:08.485+00,1,4,74,0.22,Normal
763,2026-04-02 20:49:08.485+00,1,4,74,0.22,Normal
766,2026-04-02 20:51:17.216+00,1,3,74,0.22,Normal
769,2026-04-02 20:53:08.523+00,1,4,74,0.221,Normal
772,2026-04-02 20:55:18.274+00,1,4,74,0.222,Normal
775,2026-04-02 20:57:18.683+00,1,3,74,0.221,Normal
778,2026-04-02 20:59:17.481+00,1,3,74,0.22,Normal
781,2026-04-02 21:01:17.701+00,1,5,74,0.22,Normal
784,2026-04-02 21:03:17.317+00,1,3,74,0.221,Normal
787,2026-04-02 21:05:17.374+00,1,6,74,0.22,Normal
790,2026-04-02 21:07:17.312+00,1,8,74,0.22,Normal
793,2026-04-02 21:09:19.547+00,1,3,74,0.221,Normal
796,2026-04-02 21:11:18.22+00,1,3,74,0.22,Normal
799,2026-04-02 21:13:17.436+00,1,5,74,0.22,Normal
802,2026-04-02 21:15:22.874+00,1,3,74,0.221,Normal
805,2026-04-02 21:17:19.118+00,1,4,74,0.221,Normal
808,2026-04-02 21:19:19.593+00,1,5,74,0.22,Normal
811,2026-04-02 21:21:17.338+00,1,3,74,0.22,Normal
814,2026-04-02 21:23:17.544+00,1,3,74,0.22,Normal
817,2026-04-02 21:25:19.937+00,1,6,74,0.22,Normal
820,2026-04-02 21:27:18.527+00,1,7,74,0.221,Normal
823,2026-04-02 21:29:17.186+00,1,7,74,0.221,Normal
826,2026-04-02 21:31:18.382+00,1,5,74,0.221,Normal
829,2026-04-02 21:33:17.652+00,1,3,74,0.22,Normal
832,2026-04-02 21:35:17.896+00,1,3,74,0.219,Normal
835,2026-04-02 21:37:17.99+00,1,4,74,0.222,Normal
838,2026-04-02 21:39:23.903+00,1,4,74,0.221,Normal
841,2026-04-02 21:41:20.414+00,1,3,74,0.221,Normal
844,2026-04-02 21:43:18.976+00,1,4,74,0.221,Normal
847,2026-04-02 21:45:18.522+00,1,5,74,0.221,Normal
850,2026-04-02 21:47:17.549+00,1,3,74,0.22,Normal
853,2026-04-02 21:49:19.357+00,1,3,74,0.221,Normal
856,2026-04-02 21:51:17.235+00,1,5,74,0.221,Normal
859,2026-04-02 21:53:18.37+00,1,3,74,0.222,Normal
862,2026-04-02 21:55:17.666+00,1,3,74,0.221,Normal
865,2026-04-02 21:57:17.722+00,1,6,74,0.222,Normal
868,2026-04-02 21:59:19.132+00,1,3,74,0.22,Normal
871,2026-04-02 22:01:17.51+00,1,3,74,0.221,Normal
874,2026-04-02 22:03:17.502+00,1,5,74,0.22,Normal
877,2026-04-02 22:05:17.932+00,1,5,74,0.221,Normal
880,2026-04-02 22:07:20.12+00,1,3,74,0.221,Normal
883,2026-04-02 22:09:18.56+00,1,6,74,0.222,Normal
886,2026-04-02 22:11:18.377+00,1,3,74,0.221,Normal
889,2026-04-02 22:13:17.512+00,1,4,74,0.221,Normal
892,2026-04-02 22:15:17.804+00,1,7,74,0.221,Normal
895,2026-04-02 22:17:18.096+00,1,3,74,0.22,Normal
898,2026-04-02 22:19:17.907+00,1,3,74,0.22,Normal
901,2026-04-02 22:21:17.501+00,1,5,74,0.222,Normal
904,2026-04-02 22:23:17.628+00,1,4,74,0.222,Normal
907,2026-04-02 22:25:18.889+00,1,3,74,0.221,Normal
910,2026-04-02 22:27:17.574+00,1,5,74,0.22,Normal
913,2026-04-02 22:29:18.529+00,1,3,74,0.221,Normal
916,2026-04-02 22:31:19.893+00,1,3,74,0.222,Normal
919,2026-04-02 22:33:25.898+00,1,4,74,0.221,Normal
922,2026-04-02 22:35:18.863+00,1,4,74,0.219,Normal
925,2026-04-02 22:37:18.1+00,1,3,74,0.219,Normal
928,2026-04-02 22:39:17.435+00,1,4,74,0.22,Normal
931,2026-04-02 22:41:17.495+00,1,4,74,0.221,Normal
934,2026-04-02 22:43:18.457+00,1,4,74,0.221,Normal
937,2026-04-02 22:45:17.438+00,1,4,74,0.22,Normal
940,2026-04-02 22:47:18.833+00,1,5,74,0.221,Normal
943,2026-04-02 22:49:19.293+00,1,4,74,0.221,Normal
946,2026-04-02 22:51:17.521+00,1,3,74,0.22,Normal
949,2026-04-02 22:53:17.365+00,1,5,74,0.22,Normal
952,2026-04-02 22:55:17.428+00,1,3,74,0.22,Normal
955,2026-04-02 22:57:30.036+00,1,3,74,0.22,Normal
958,2026-04-02 22:59:20.058+00,1,5,74,0.232,Normal
961,2026-04-02 23:01:19.617+00,1,3,74,0.226,Normal
964,2026-04-02 23:03:17.748+00,1,3,74,0.224,Normal
967,2026-04-02 23:05:17.419+00,1,5,74,0.223,Normal
970,2026-04-02 23:07:17.738+00,1,3,74,0.222,Normal
973,2026-04-02 23:09:18.133+00,1,3,74,0.22,Normal
976,2026-04-02 23:11:17.47+00,1,6,74,0.221,Normal
979,2026-04-02 23:13:18.003+00,1,3,74,0.22,Normal
982,2026-04-02 23:15:21.803+00,1,3,74,0.222,Normal
985,2026-04-02 23:17:18.268+00,1,5,74,0.221,Normal
988,2026-04-02 23:19:20.402+00,1,6,74,0.22,Normal
991,2026-04-02 23:21:17.471+00,1,3,74,0.22,Normal
994,2026-04-02 23:23:17.757+00,1,5,74,0.22,Normal
997,2026-04-02 23:25:19.993+00,1,4,74,0.222,Normal
1000,2026-04-02 23:27:18.079+00,1,3,74,0.22,Normal
1003,2026-04-02 23:29:19.462+00,1,4,74,0.222,Normal
1006,2026-04-02 23:31:18.011+00,1,4,74,0.22,Normal
1009,2026-04-02 23:33:17.514+00,1,3,74,0.22,Normal
1012,2026-04-02 23:35:17.966+00,1,4,74,0.221,Normal
1015,2026-04-02 23:37:17.66+00,1,5,74,0.22,Normal
1018,2026-04-02 23:39:17.39+00,1,3,74,0.22,Normal
1021,2026-04-02 23:41:18.213+00,1,3,74,0.221,Normal
1024,2026-04-02 23:43:17.402+00,1,6,74,0.22,Normal
1027,2026-04-02 23:45:17.307+00,1,3,74,0.221,Normal
1030,2026-04-02 23:47:20.025+00,1,3,74,0.22,Normal
1033,2026-04-02 23:49:17.397+00,1,6,74,0.221,Normal
1036,2026-04-02 23:51:23.492+00,1,3,74,0.221,Normal
1039,2026-04-02 23:53:17.914+00,1,3,74,0.221,Normal
1042,2026-04-02 23:55:18.783+00,1,5,74,0.221,Normal
1045,2026-04-02 23:57:17.545+00,1,3,74,0.221,Normal
1048,2026-04-02 23:59:19.702+00,1,3,74,0.22,Normal
1051,2026-04-03 00:01:18.544+00,1,5,74,0.221,Normal
1054,2026-04-03 00:03:17.708+00,1,3,74,0.221,Normal
1057,2026-04-03 00:05:20.488+00,1,3,74,0.221,Normal
1060,2026-04-03 00:07:20.736+00,1,4,74,0.221,Normal
1063,2026-04-03 00:09:17.507+00,1,4,74,0.22,Normal
1066,2026-04-03 00:11:19.149+00,1,3,74,0.221,Normal
1069,2026-04-03 00:13:17.399+00,1,4,74,0.221,Normal
1072,2026-04-03 00:15:17.509+00,1,4,74,0.22,Normal
1075,2026-04-03 00:17:21.75+00,1,3,74,0.221,Normal
1078,2026-04-03 00:19:18.027+00,1,4,74,0.221,Normal
1081,2026-04-03 00:21:17.684+00,1,5,74,0.22,Normal
1084,2026-04-03 00:23:17.507+00,1,3,74,0.221,Normal
1087,2026-04-03 00:25:17.429+00,1,3,74,0.221,Normal
1090,2026-04-03 00:27:17.493+00,1,5,74,0.221,Normal
1093,2026-04-03 00:29:18.99+00,1,4,74,0.221,Normal
1096,2026-04-03 00:31:17.265+00,1,3,74,0.222,Normal
1099,2026-04-03 00:33:18.228+00,1,6,74,0.221,Normal
1102,2026-04-03 00:35:17.45+00,1,4,74,0.221,Normal
1105,2026-04-03 00:37:19.513+00,1,4,74,0.22,Normal
1108,2026-04-03 00:39:17.367+00,1,6,74,0.22,Normal
1111,2026-04-03 00:41:17.536+00,1,4,74,0.221,Normal
1114,2026-04-03 00:43:20.993+00,1,4,74,0.22,Normal
1117,2026-04-03 00:45:20.241+00,1,6,74,0.22,Normal
1120,2026-04-03 00:47:19.849+00,1,4,74,0.221,Normal
1123,2026-04-03 00:49:20.508+00,1,4,74,0.221,Normal
1126,2026-04-03 00:51:19.679+00,1,6,74,0.22,Normal
1129,2026-04-03 00:53:17.565+00,1,4,74,0.22,Normal
1132,2026-04-03 00:55:18.914+00,1,4,74,0.221,Normal
1135,2026-04-03 00:57:17.277+00,1,6,74,0.221,Normal
1138,2026-04-03 00:59:17.341+00,1,5,74,0.222,Normal
1141,2026-04-03 01:01:17.422+00,1,5,74,0.221,Normal
1144,2026-04-03 01:03:18.928+00,1,6,74,0.22,Normal
1147,2026-04-03 01:05:18.687+00,1,4,74,0.221,Normal
1150,2026-04-03 01:07:18.752+00,1,4,74,0.22,Normal
1153,2026-04-03 01:09:20.196+00,1,5,74,0.22,Normal
1156,2026-04-03 01:11:19.194+00,1,4,74,0.221,Normal
1159,2026-04-03 01:13:17.604+00,1,5,74,0.22,Normal
1162,2026-04-03 01:15:17.447+00,1,6,74,0.221,Normal
1165,2026-04-03 01:17:17.644+00,1,4,74,0.222,Normal
1168,2026-04-03 01:19:17.314+00,1,4,74,0.221,Normal
1171,2026-04-03 01:21:17.588+00,1,5,74,0.222,Normal
1174,2026-04-03 01:23:18.231+00,1,5,74,0.22,Normal
1177,2026-04-03 01:25:17.97+00,1,4,74,0.221,Normal
1180,2026-04-03 01:27:20.474+00,1,4,74,0.221,Normal
1183,2026-04-03 01:29:21.178+00,1,5,74,0.221,Normal
1186,2026-04-03 01:31:18.311+00,1,4,74,0.22,Normal
1189,2026-04-03 01:33:17.734+00,1,4,74,0.22,Normal
1192,2026-04-03 01:35:19.999+00,1,6,74,0.222,Normal
1195,2026-04-03 01:37:20.668+00,1,4,74,0.221,Normal
1198,2026-04-03 01:39:17.42+00,1,4,74,0.221,Normal
1201,2026-04-03 01:41:17.329+00,1,6,74,0.222,Normal
1204,2026-04-03 01:43:20.382+00,1,4,74,0.221,Normal
1207,2026-04-03 01:45:20.598+00,1,6,74,0.221,Normal
1210,2026-04-03 01:47:17.557+00,1,6,74,0.221,Normal
1213,2026-04-03 01:49:17.296+00,1,4,74,0.22,Normal
1216,2026-04-03 01:51:19.405+00,1,6,74,0.222,Normal
1219,2026-04-03 01:53:19.1+00,1,6,74,0.221,Normal
1222,2026-04-03 01:55:18.086+00,1,3,74,0.22,Normal
1225,2026-04-03 01:57:17.901+00,1,4,74,0.222,Normal
1228,2026-04-03 01:59:18.109+00,1,6,74,0.221,Normal
1231,2026-04-03 02:01:20.471+00,1,4,74,0.222,Normal
1234,2026-04-03 02:03:18.268+00,1,3,74,0.221,Normal
1237,2026-04-03 02:05:19.245+00,1,6,74,0.22,Normal
1240,2026-04-03 02:07:19.192+00,1,4,74,0.221,Normal
1243,2026-04-03 02:09:19.465+00,1,4,74,0.221,Normal
1246,2026-04-03 02:11:18.724+00,1,6,74,0.221,Normal
1249,2026-04-03 02:13:17.482+00,1,3,74,0.222,Normal
1252,2026-04-03 02:15:17.553+00,1,4,74,0.221,Normal
1255,2026-04-03 02:17:18.22+00,1,5,74,0.221,Normal
