id,ts,host_id,cpu_usage_pct,memory_usage_pct,power_kw,status
1095,2026-04-03 00:29:18.99+00,3,28,27,0.241,Normal
1098,2026-04-03 00:31:17.265+00,3,28,27,0.242,Normal
1101,2026-04-03 00:33:18.228+00,3,27,27,0.25,Normal
1104,2026-04-03 00:35:17.45+00,3,30,27,0.242,Normal
1107,2026-04-03 00:37:19.513+00,3,29,27,0.242,Normal
1110,2026-04-03 00:39:17.367+00,3,26,27,0.255,Normal
1113,2026-04-03 00:41:17.536+00,3,27,27,0.249,Normal
1116,2026-04-03 00:43:20.993+00,3,26,27,0.243,Normal
1119,2026-04-03 00:45:20.241+00,3,28,27,0.241,Normal
1122,2026-04-03 00:47:19.849+00,3,29,27,0.241,Normal
1125,2026-04-03 00:49:20.508+00,3,27,27,0.256,Normal
1128,2026-04-03 00:51:19.679+00,3,28,27,0.245,Normal
1131,2026-04-03 00:53:17.565+00,3,28,27,0.252,Normal
1134,2026-04-03 00:55:18.914+00,3,27,27,0.25,Normal
1137,2026-04-03 00:57:17.277+00,3,27,27,0.249,Normal
1140,2026-04-03 00:59:17.341+00,3,28,27,0.251,Normal
1143,2026-04-03 01:01:17.422+00,3,27,27,0.252,Normal
1146,2026-04-03 01:03:18.928+00,3,27,27,0.241,Normal
1149,2026-04-03 01:05:18.687+00,3,28,27,0.243,Normal
1152,2026-04-03 01:07:18.752+00,3,27,27,0.25,Normal
1155,2026-04-03 01:09:20.196+00,3,29,27,0.247,Normal
1158,2026-04-03 01:11:19.194+00,3,28,27,0.253,Normal
1161,2026-04-03 01:13:17.604+00,3,28,27,0.254,Normal
1164,2026-04-03 01:15:17.447+00,3,29,27,0.245,Normal
1167,2026-04-03 01:17:17.644+00,3,28,27,0.25,Normal
1170,2026-04-03 01:19:17.314+00,3,27,27,0.249,Normal
1173,2026-04-03 01:21:17.588+00,3,29,27,0.25,Normal
1176,2026-04-03 01:23:18.231+00,3,30,27,0.245,Normal
1179,2026-04-03 01:25:17.97+00,3,28,27,0.242,Normal
1182,2026-04-03 01:27:20.474+00,3,28,27,0.248,Normal
1185,2026-04-03 01:29:21.178+00,3,28,27,0.251,Normal
1188,2026-04-03 01:31:18.311+00,3,27,27,0.241,Normal
1191,2026-04-03 01:33:17.734+00,3,28,27,0.244,Normal
1194,2026-04-03 01:35:19.999+00,3,28,27,0.25,Normal
1197,2026-04-03 01:37:20.668+00,3,27,27,0.253,Normal
1200,2026-04-03 01:39:17.42+00,3,27,27,0.252,Normal
1203,2026-04-03 01:41:17.329+00,3,27,27,0.241,Normal
1206,2026-04-03 01:43:20.382+00,3,27,27,0.252,Normal
1209,2026-04-03 01:45:20.598+00,3,28,27,0.251,Normal
1212,2026-04-03 01:47:17.557+00,3,29,27,0.252,Normal
1215,2026-04-03 01:49:17.296+00,3,28,27,0.247,Normal
1218,2026-04-03 01:51:19.405+00,3,28,27,0.247,Normal
1221,2026-04-03 01:53:19.1+00,3,27,27,0.245,Normal
1224,2026-04-03 01:55:18.086+00,3,27,27,0.251,Normal
1227,2026-04-03 01:57:17.901+00,3,29,27,0.253,Normal
1230,2026-04-03 01:59:18.109+00,3,29,27,0.253,Normal
1233,2026-04-03 02:01:20.471+00,3,27,27,0.244,Normal
1236,2026-04-03 02:03:18.268+00,3,29,27,0.239,Normal
1239,2026-04-03 02:05:19.245+00,3,28,27,0.25,Normal
1242,2026-04-03 02:07:19.192+00,3,28,27,0.249,Normal
1245,2026-04-03 02:09:19.465+00,3,30,27,0.243,Normal
1248,2026-04-03 02:11:18.724+00,3,27,27,0.249,Normal
1251,2026-04-03 02:13:17.482+00,3,29,27,0.248,Normal
1254,2026-04-03 02:15:17.553+00,3,28,27,0.244,Normal
1257,2026-04-03 02:17:18.22+00,3,28,27,0.242,Normal
