id,ts,host_id,cpu_usage_pct,memory_usage_pct,power_kw,status
389,2026-04-02 16:39:08.543+00,2,15,70,0.256,Normal
392,2026-04-02 16:41:08.434+00,2,16,70,0.242,Normal
395,2026-04-02 16:43:08.435+00,2,18,70,0.245,Normal
398,2026-04-02 16:45:08.435+00,2,18,70,0.264,Normal
401,2026-04-02 16:47:19.152+00,2,20,70,0.242,Normal
404,2026-04-02 16:49:08.436+00,2,20,70,0.24,Normal
407,2026-04-02 16:51:08.435+00,2,18,70,0.239,Normal
410,2026-04-02 16:53:08.436+00,2,17,70,0.241,Normal
413,2026-04-02 16:55:08.435+00,2,17,70,0.246,Normal
416,2026-04-02 16:57:08.544+00,2,15,70,0.242,Normal
419,2026-04-02 16:59:08.435+00,2,16,70,0.24,Normal
422,2026-04-02 17:01:08.438+00,2,17,70,0.24,Normal
425,2026-04-02 17:03:08.437+00,2,17,70,0.246,Normal
428,2026-04-02 17:05:08.547+00,2,17,70,0.241,Normal
431,2026-04-02 17:07:08.437+00,2,17,70,0.248,Normal
434,2026-04-02 17:09:08.55+00,2,15,70,0.241,Normal
437,2026-04-02 17:11:08.548+00,2,15,70,0.24,Normal
440,2026-04-02 17:13:08.44+00,2,16,70,0.25,Normal
443,2026-04-02 17:15:08.44+00,2,17,70,0.263,Normal
446,2026-04-02 17:17:08.441+00,2,16,70,0.245,Normal
449,2026-04-02 17:19:08.564+00,2,16,70,0.24,Normal
452,2026-04-02 17:21:08.563+00,2,16,70,0.257,Normal
455,2026-04-02 17:23:08.561+00,2,15,70,0.247,Normal
458,2026-04-02 17:25:08.442+00,2,16,70,0.24,Normal
461,2026-04-02 17:27:08.549+00,2,16,70,0.263,Normal
464,2026-04-02 17:29:19.462+00,2,16,70,0.258,Normal
467,2026-04-02 17:31:18.925+00,2,17,70,0.235,Normal
470,2026-04-02 17:33:08.444+00,2,17,70,0.248,Normal
473,2026-04-02 17:35:08.444+00,2,18,70,0.235,Normal
476,2026-04-02 17:37:08.554+00,2,18,70,0.235,Normal
479,2026-04-02 17:39:08.56+00,2,19,70,0.257,Normal
482,2026-04-02 17:41:08.445+00,2,18,70,0.237,Normal
485,2026-04-02 17:43:08.56+00,2,18,70,0.234,Normal
488,2026-04-02 17:45:08.446+00,2,16,70,0.243,Normal
491,2026-04-02 17:47:08.556+00,2,16,70,0.231,Normal
494,2026-04-02 17:49:08.559+00,2,16,70,0.234,Normal
497,2026-04-02 17:51:08.448+00,2,16,70,0.26,Normal
500,2026-04-02 17:53:08.448+00,2,15,70,0.24,Normal
503,2026-04-02 17:55:08.448+00,2,17,70,0.236,Normal
506,2026-04-02 17:57:08.558+00,2,16,70,0.26,Normal
509,2026-04-02 17:59:08.558+00,2,16,70,0.234,Normal
512,2026-04-02 18:01:08.558+00,2,16,70,0.233,Normal
515,2026-04-02 18:03:08.449+00,2,16,70,0.256,Normal
518,2026-04-02 18:05:08.449+00,2,16,70,0.235,Normal
521,2026-04-02 18:07:08.451+00,2,16,70,0.235,Normal
524,2026-04-02 18:09:08.452+00,2,16,70,0.259,Normal
527,2026-04-02 18:11:08.479+00,2,16,70,0.232,Normal
530,2026-04-02 18:13:08.453+00,2,16,70,0.245,Normal
533,2026-04-02 18:15:08.46+00,2,16,70,0.246,Normal
536,2026-04-02 18:17:08.455+00,2,15,70,0.237,Normal
539,2026-04-02 18:19:08.563+00,2,15,70,0.236,Normal
542,2026-04-02 18:21:08.455+00,2,16,70,0.261,Normal
545,2026-04-02 18:23:08.579+00,2,18,70,0.233,Normal
548,2026-04-02 18:25:08.457+00,2,19,70,0.235,Normal
551,2026-04-02 18:27:08.566+00,2,19,70,0.236,Normal
554,2026-04-02 18:29:08.458+00,2,18,70,0.249,Normal
557,2026-04-02 18:31:08.581+00,2,19,70,0.236,Normal
560,2026-04-02 18:33:08.459+00,2,16,70,0.236,Normal
563,2026-04-02 18:35:08.516+00,2,16,70,0.263,Normal
566,2026-04-02 18:37:08.569+00,2,17,70,0.234,Normal
569,2026-04-02 18:39:08.581+00,2,15,70,0.254,Normal
572,2026-04-02 18:41:17.23+00,2,17,70,0.239,Normal
575,2026-04-02 18:43:17.231+00,2,17,70,0.236,Normal
578,2026-04-02 18:45:22.106+00,2,16,70,0.236,Normal
581,2026-04-02 18:47:08.461+00,2,17,70,0.246,Normal
584,2026-04-02 18:49:08.576+00,2,16,70,0.235,Normal
587,2026-04-02 18:51:08.575+00,2,18,70,0.239,Normal
590,2026-04-02 18:53:08.47+00,2,16,70,0.262,Normal
593,2026-04-02 18:55:08.465+00,2,16,70,0.235,Normal
596,2026-04-02 18:57:08.465+00,2,18,70,0.236,Normal
599,2026-04-02 18:59:08.574+00,2,17,70,0.246,Normal
602,2026-04-02 19:01:08.583+00,2,15,70,0.239,Normal
605,2026-04-02 19:03:08.576+00,2,17,70,0.239,Normal
608,2026-04-02 19:05:08.574+00,2,17,70,0.262,Normal
611,2026-04-02 19:07:08.466+00,2,17,70,0.235,Normal
614,2026-04-02 19:09:08.467+00,2,16,70,0.233,Normal
617,2026-04-02 19:11:08.466+00,2,18,70,0.247,Normal
620,2026-04-02 19:13:08.466+00,2,18,70,0.245,Normal
623,2026-04-02 19:15:08.466+00,2,20,70,0.235,Normal
626,2026-04-02 19:17:08.467+00,2,20,70,0.26,Normal
629,2026-04-02 19:19:08.591+00,2,18,70,0.235,Normal
632,2026-04-02 19:21:08.588+00,2,16,70,0.236,Normal
635,2026-04-02 19:23:08.468+00,2,16,70,0.236,Normal
638,2026-04-02 19:25:08.588+00,2,17,70,0.253,Normal
641,2026-04-02 19:27:19.359+00,2,15,70,0.238,Normal
644,2026-04-02 19:29:19.076+00,2,15,70,0.249,Normal
647,2026-04-02 19:31:18.875+00,2,17,70,0.241,Normal
650,2026-04-02 19:33:19.518+00,2,16,70,0.235,Normal
653,2026-04-02 19:35:25.287+00,2,17,70,0.234,Normal
656,2026-04-02 19:37:08.467+00,2,16,70,0.234,Normal
659,2026-04-02 19:39:08.467+00,2,16,70,0.238,Normal
662,2026-04-02 19:41:08.574+00,2,16,70,0.239,Normal
665,2026-04-02 19:43:08.468+00,2,16,70,0.247,Normal
668,2026-04-02 19:45:08.47+00,2,17,70,0.237,Normal
671,2026-04-02 19:47:08.471+00,2,16,70,0.232,Normal
674,2026-04-02 19:49:08.581+00,2,16,70,0.262,Normal
677,2026-04-02 19:51:08.581+00,2,15,70,0.233,Normal
680,2026-04-02 19:53:08.47+00,2,16,70,0.24,Normal
683,2026-04-02 19:55:08.594+00,2,16,70,0.252,Normal
686,2026-04-02 19:57:19.056+00,2,17,70,0.244,Normal
689,2026-04-02 19:59:20.648+00,2,16,70,0.235,Normal
692,2026-04-02 20:01:08.471+00,2,15,70,0.262,Normal
695,2026-04-02 20:03:08.581+00,2,18,70,0.238,Normal
698,2026-04-02 20:05:08.473+00,2,16,70,0.236,Normal
701,2026-04-02 20:07:08.472+00,2,19,70,0.246,Normal
704,2026-04-02 20:09:08.473+00,2,17,70,0.234,Normal
707,2026-04-02 20:11:08.473+00,2,19,70,0.232,Normal
710,2026-04-02 20:13:17.427+00,2,19,70,0.244,Normal
713,2026-04-02 20:15:18.671+00,2,19,70,0.263,Normal
716,2026-04-02 20:17:23.021+00,2,17,70,0.236,Normal
719,2026-04-02 20:19:08.476+00,2,16,70,0.242,Normal
722,2026-04-02 20:21:08.477+00,2,16,70,0.235,Normal
725,2026-04-02 20:23:08.576+00,2,16,70,0.236,Normal
728,2026-04-02 20:25:08.589+00,2,15,70,0.233,Normal
731,2026-04-02 20:27:08.479+00,2,16,70,0.236,Normal
734,2026-04-02 20:29:08.587+00,2,16,70,0.233,Normal
737,2026-04-02 20:31:08.478+00,2,15,70,0.231,Normal
740,2026-04-02 20:33:08.479+00,2,16,70,0.262,Normal
743,2026-04-02 20:35:08.479+00,2,16,70,0.237,Normal
746,2026-04-02 20:37:08.48+00,2,15,70,0.233,Normal
749,2026-04-02 20:39:08.483+00,2,15,70,0.243,Normal
752,2026-04-02 20:41:08.59+00,2,16,70,0.233,Normal
755,2026-04-02 20:43:08.484+00,2,15,70,0.234,Normal
758,2026-04-02 20:45:08.483+00,2,16,70,0.259,Normal
761,2026-04-02 20:47:08.485+00,2,15,70,0.237,Normal
764,2026-04-02 20:49:08.485+00,2,16,70,0.235,Normal
767,2026-04-02 20:51:17.216+00,2,16,70,0.237,Normal
770,2026-04-02 20:53:08.523+00,2,15,70,0.237,Normal
773,2026-04-02 20:55:18.274+00,2,17,70,0.235,Normal
776,2026-04-02 20:57:18.683+00,2,18,70,0.239,Normal
779,2026-04-02 20:59:17.481+00,2,19,70,0.259,Normal
782,2026-04-02 21:01:17.701+00,2,18,70,0.237,Normal
785,2026-04-02 21:03:17.317+00,2,19,70,0.232,Normal
788,2026-04-02 21:05:17.374+00,2,16,70,0.253,Normal
791,2026-04-02 21:07:17.312+00,2,15,70,0.261,Normal
794,2026-04-02 21:09:19.547+00,2,15,70,0.234,Normal
797,2026-04-02 21:11:18.22+00,2,15,70,0.236,Normal
800,2026-04-02 21:13:17.436+00,2,16,70,0.233,Normal
803,2026-04-02 21:15:22.874+00,2,15,70,0.253,Normal
806,2026-04-02 21:17:19.118+00,2,16,70,0.25,Normal
809,2026-04-02 21:19:19.593+00,2,16,70,0.235,Normal
812,2026-04-02 21:21:17.338+00,2,16,70,0.233,Normal
815,2026-04-02 21:23:17.544+00,2,17,70,0.256,Normal
818,2026-04-02 21:25:19.937+00,2,15,70,0.262,Normal
821,2026-04-02 21:27:18.527+00,2,15,70,0.263,Normal
824,2026-04-02 21:29:17.186+00,2,16,70,0.266,Normal
827,2026-04-02 21:31:18.382+00,2,15,70,0.236,Normal
830,2026-04-02 21:33:17.652+00,2,16,70,0.235,Normal
833,2026-04-02 21:35:17.896+00,2,16,70,0.237,Normal
836,2026-04-02 21:37:17.99+00,2,15,70,0.249,Normal
839,2026-04-02 21:39:23.903+00,2,17,70,0.26,Normal
842,2026-04-02 21:41:20.414+00,2,15,70,0.236,Normal
845,2026-04-02 21:43:18.976+00,2,18,70,0.263,Normal
848,2026-04-02 21:45:18.522+00,2,19,70,0.234,Normal
851,2026-04-02 21:47:17.549+00,2,19,70,0.236,Normal
854,2026-04-02 21:49:19.357+00,2,20,70,0.251,Normal
857,2026-04-02 21:51:17.235+00,2,18,70,0.238,Normal
860,2026-04-02 21:53:18.37+00,2,16,70,0.234,Normal
863,2026-04-02 21:55:17.666+00,2,15,70,0.262,Normal
866,2026-04-02 21:57:17.722+00,2,15,70,0.239,Normal
869,2026-04-02 21:59:19.132+00,2,17,70,0.237,Normal
872,2026-04-02 22:01:17.51+00,2,16,70,0.245,Normal
875,2026-04-02 22:03:17.502+00,2,16,70,0.233,Normal
878,2026-04-02 22:05:17.932+00,2,15,70,0.238,Normal
881,2026-04-02 22:07:20.12+00,2,15,70,0.237,Normal
884,2026-04-02 22:09:18.56+00,2,15,70,0.233,Normal
887,2026-04-02 22:11:18.377+00,2,15,70,0.236,Normal
890,2026-04-02 22:13:17.512+00,2,15,70,0.253,Normal
893,2026-04-02 22:15:17.804+00,2,15,70,0.232,Normal
896,2026-04-02 22:17:18.096+00,2,15,70,0.233,Normal
899,2026-04-02 22:19:17.907+00,2,16,70,0.235,Normal
902,2026-04-02 22:21:17.501+00,2,15,70,0.236,Normal
905,2026-04-02 22:23:17.628+00,2,15,70,0.233,Normal
908,2026-04-02 22:25:18.889+00,2,16,70,0.234,Normal
911,2026-04-02 22:27:17.574+00,2,16,70,0.238,Normal
914,2026-04-02 22:29:18.529+00,2,18,70,0.241,Normal
917,2026-04-02 22:31:19.893+00,2,18,70,0.236,Normal
920,2026-04-02 22:33:25.898+00,2,20,70,0.248,Normal
923,2026-04-02 22:35:18.863+00,2,18,70,0.232,Normal
926,2026-04-02 22:37:18.1+00,2,17,70,0.241,Normal
929,2026-04-02 22:39:17.435+00,2,17,70,0.258,Normal
932,2026-04-02 22:41:17.495+00,2,16,70,0.232,Normal
935,2026-04-02 22:43:18.457+00,2,15,70,0.234,Normal
938,2026-04-02 22:45:17.438+00,2,16,70,0.248,Normal
941,2026-04-02 22:47:18.833+00,2,15,70,0.24,Normal
944,2026-04-02 22:49:19.293+00,2,17,70,0.241,Normal
947,2026-04-02 22:51:17.521+00,2,15,70,0.263,Normal
950,2026-04-02 22:53:17.365+00,2,15,70,0.236,Normal
953,2026-04-02 22:55:17.428+00,2,16,70,0.238,Normal
956,2026-04-02 22:57:30.036+00,2,16,70,0.249,Normal
959,2026-04-02 22:59:20.058+00,2,17,70,0.236,Normal
962,2026-04-02 23:01:19.617+00,2,15,70,0.233,Normal
965,2026-04-02 23:03:17.748+00,2,16,70,0.244,Normal
968,2026-04-02 23:05:17.419+00,2,18,70,0.26,Normal
971,2026-04-02 23:07:17.738+00,2,15,70,0.234,Normal
974,2026-04-02 23:09:18.133+00,2,17,70,0.245,Normal
977,2026-04-02 23:11:17.47+00,2,16,70,0.235,Normal
980,2026-04-02 23:13:18.003+00,2,16,70,0.235,Normal
983,2026-04-02 23:15:21.803+00,2,18,70,0.233,Normal
986,2026-04-02 23:17:18.268+00,2,18,70,0.234,Normal
989,2026-04-02 23:19:20.402+00,2,19,70,0.237,Normal
992,2026-04-02 23:21:17.471+00,2,19,70,0.237,Normal
995,2026-04-02 23:23:17.757+00,2,17,70,0.238,Normal
998,2026-04-02 23:25:19.993+00,2,17,70,0.235,Normal
1001,2026-04-02 23:27:18.079+00,2,16,70,0.239,Normal
1004,2026-04-02 23:29:19.462+00,2,16,70,0.25,Normal
1007,2026-04-02 23:31:18.011+00,2,15,70,0.235,Normal
1010,2026-04-02 23:33:17.514+00,2,16,70,0.236,Normal
1013,2026-04-02 23:35:17.966+00,2,16,70,0.261,Normal
1016,2026-04-02 23:37:17.66+00,2,15,70,0.237,Normal
1019,2026-04-02 23:39:17.39+00,2,15,70,0.233,Normal
1022,2026-04-02 23:41:18.213+00,2,15,70,0.248,Normal
1025,2026-04-02 23:43:17.402+00,2,16,70,0.236,Normal
1028,2026-04-02 23:45:17.307+00,2,15,70,0.238,Normal
1031,2026-04-02 23:47:20.025+00,2,16,70,0.261,Normal
1034,2026-04-02 23:49:17.397+00,2,15,70,0.238,Normal
1037,2026-04-02 23:51:23.492+00,2,16,70,0.239,Normal
1040,2026-04-02 23:53:17.914+00,2,15,70,0.246,Normal
1043,2026-04-02 23:55:18.783+00,2,16,70,0.233,Normal
1046,2026-04-02 23:57:17.545+00,2,15,70,0.237,Normal
1049,2026-04-02 23:59:19.702+00,2,15,70,0.234,Normal
1052,2026-04-03 00:01:18.544+00,2,16,70,0.237,Normal
1055,2026-04-03 00:03:17.708+00,2,17,70,0.242,Normal
1058,2026-04-03 00:05:20.488+00,2,18,70,0.237,Normal
1061,2026-04-03 00:07:20.736+00,2,19,70,0.239,Normal
1064,2026-04-03 00:09:17.507+00,2,19,70,0.238,Normal
1067,2026-04-03 00:11:19.149+00,2,17,70,0.234,Normal
1070,2026-04-03 00:13:17.399+00,2,16,70,0.268,Normal
1073,2026-04-03 00:15:17.509+00,2,18,70,0.235,Normal
1076,2026-04-03 00:17:21.75+00,2,16,70,0.235,Normal
1079,2026-04-03 00:19:18.027+00,2,15,70,0.262,Normal
1082,2026-04-03 00:21:17.684+00,2,15,70,0.236,Normal
1085,2026-04-03 00:23:17.507+00,2,15,70,0.238,Normal
1088,2026-04-03 00:25:17.429+00,2,17,70,0.255,Normal
1091,2026-04-03 00:27:17.493+00,2,16,70,0.233,Normal
1094,2026-04-03 00:29:18.99+00,2,16,70,0.242,Normal
1097,2026-04-03 00:31:17.265+00,2,15,70,0.259,Normal
1100,2026-04-03 00:33:18.228+00,2,15,70,0.242,Normal
1103,2026-04-03 00:35:17.45+00,2,17,70,0.239,Normal
1106,2026-04-03 00:37:19.513+00,2,16,70,0.244,Normal
1109,2026-04-03 00:39:17.367+00,2,15,70,0.237,Normal
1112,2026-04-03 00:41:17.536+00,2,16,70,0.241,Normal
1115,2026-04-03 00:43:20.993+00,2,15,70,0.259,Normal
1118,2026-04-03 00:45:20.241+00,2,16,70,0.24,Normal
1121,2026-04-03 00:47:19.849+00,2,17,70,0.236,Normal
1124,2026-04-03 00:49:20.508+00,2,17,70,0.248,Normal
1127,2026-04-03 00:51:19.679+00,2,19,70,0.241,Normal
1130,2026-04-03 00:53:17.565+00,2,18,70,0.239,Normal
1133,2026-04-03 00:55:18.914+00,2,18,70,0.238,Normal
1136,2026-04-03 00:57:17.277+00,2,18,70,0.239,Normal
1139,2026-04-03 00:59:17.341+00,2,16,70,0.247,Normal
1142,2026-04-03 01:01:17.422+00,2,18,70,0.25,Normal
1145,2026-04-03 01:03:18.928+00,2,16,70,0.238,Normal
1148,2026-04-03 01:05:18.687+00,2,15,70,0.238,Normal
1151,2026-04-03 01:07:18.752+00,2,16,70,0.241,Normal
1154,2026-04-03 01:09:20.196+00,2,15,70,0.243,Normal
1157,2026-04-03 01:11:19.194+00,2,17,70,0.237,Normal
1160,2026-04-03 01:13:17.604+00,2,16,70,0.238,Normal
1163,2026-04-03 01:15:17.447+00,2,16,70,0.257,Normal
1166,2026-04-03 01:17:17.644+00,2,15,70,0.241,Normal
1169,2026-04-03 01:19:17.314+00,2,16,70,0.239,Normal
1172,2026-04-03 01:21:17.588+00,2,16,70,0.245,Normal
1175,2026-04-03 01:23:18.231+00,2,16,70,0.241,Normal
1178,2026-04-03 01:25:17.97+00,2,15,70,0.237,Normal
1181,2026-04-03 01:27:20.474+00,2,16,70,0.259,Normal
1184,2026-04-03 01:29:21.178+00,2,16,70,0.235,Normal
1187,2026-04-03 01:31:18.311+00,2,16,70,0.239,Normal
1190,2026-04-03 01:33:17.734+00,2,16,70,0.258,Normal
1193,2026-04-03 01:35:19.999+00,2,15,70,0.236,Normal
1196,2026-04-03 01:37:20.668+00,2,17,70,0.238,Normal
1199,2026-04-03 01:39:17.42+00,2,19,70,0.262,Normal
1202,2026-04-03 01:41:17.329+00,2,18,70,0.237,Normal
1205,2026-04-03 01:43:20.382+00,2,18,70,0.263,Normal
1208,2026-04-03 01:45:20.598+00,2,17,70,0.259,Normal
1211,2026-04-03 01:47:17.557+00,2,16,70,0.239,Normal
1214,2026-04-03 01:49:17.296+00,2,15,70,0.236,Normal
1217,2026-04-03 01:51:19.405+00,2,16,70,0.242,Normal
1220,2026-04-03 01:53:19.1+00,2,16,70,0.238,Normal
1223,2026-04-03 01:55:18.086+00,2,15,70,0.241,Normal
1226,2026-04-03 01:57:17.901+00,2,16,70,0.255,Normal
1229,2026-04-03 01:59:18.109+00,2,15,70,0.239,Normal
1232,2026-04-03 02:01:20.471+00,2,16,70,0.241,Normal
1235,2026-04-03 02:03:18.268+00,2,16,70,0.247,Normal
1238,2026-04-03 02:05:19.245+00,2,15,70,0.239,Normal
1241,2026-04-03 02:07:19.192+00,2,15,70,0.243,Normal
1244,2026-04-03 02:09:19.465+00,2,16,70,0.238,Normal
1247,2026-04-03 02:11:18.724+00,2,17,70,0.243,Normal
1250,2026-04-03 02:13:17.482+00,2,15,70,0.239,Normal
1253,2026-04-03 02:15:17.553+00,2,16,70,0.246,Normal
1256,2026-04-03 02:17:18.22+00,2,15,70,0.238,Normal
