id,ts,ilo_server_id,reachable,health,inlet_temp_c,cpu_temp_c,power_kw,power_capacity_kw,memory_total_gb,processor_count
115,2026-04-02 13:37:08.405+00,1,t,OK,20,38,0.221,1.6,512,2
118,2026-04-02 13:39:08.509+00,1,t,OK,20,39,0.221,1.6,512,2
121,2026-04-02 13:41:08.531+00,1,t,OK,19,38,0.221,1.6,512,2
124,2026-04-02 13:43:08.525+00,1,t,OK,20,38,0.221,1.6,512,2
127,2026-04-02 13:45:08.518+00,1,t,OK,20,38,0.22,1.6,512,2
130,2026-04-02 13:47:08.518+00,1,t,OK,20,38,0.221,1.6,512,2
133,2026-04-02 13:49:21.168+00,1,t,OK,20,38,0.221,1.6,512,2
136,2026-04-02 13:51:08.408+00,1,t,OK,20,38,0.22,1.6,512,2
139,2026-04-02 13:53:08.408+00,1,t,OK,20,38,0.22,1.6,512,2
142,2026-04-02 13:55:08.518+00,1,t,OK,19,38,0.22,1.6,512,2
145,2026-04-02 13:57:08.412+00,1,t,OK,20,38,0.22,1.6,512,2
148,2026-04-02 13:59:08.519+00,1,t,OK,20,38,0.22,1.6,512,2
151,2026-04-02 14:01:08.41+00,1,t,OK,19,38,0.22,1.6,512,2
154,2026-04-02 14:03:08.412+00,1,t,OK,21,38,0.221,1.6,512,2
157,2026-04-02 14:05:08.52+00,1,t,OK,19,38,0.22,1.6,512,2
160,2026-04-02 14:07:08.522+00,1,t,OK,20,38,0.22,1.6,512,2
163,2026-04-02 14:09:08.411+00,1,t,OK,20,38,0.22,1.6,512,2
166,2026-04-02 14:11:08.521+00,1,t,OK,19,38,0.219,1.6,512,2
169,2026-04-02 14:13:08.522+00,1,t,OK,20,38,0.221,1.6,512,2
172,2026-04-02 14:15:08.414+00,1,t,OK,20,38,0.22,1.6,512,2
175,2026-04-02 14:17:08.522+00,1,t,OK,20,38,0.22,1.6,512,2
178,2026-04-02 14:19:08.415+00,1,t,OK,20,38,0.221,1.6,512,2
181,2026-04-02 14:21:08.527+00,1,t,OK,20,38,0.22,1.6,512,2
184,2026-04-02 14:23:08.418+00,1,t,OK,20,38,0.221,1.6,512,2
187,2026-04-02 14:25:08.418+00,1,t,OK,20,38,0.221,1.6,512,2
190,2026-04-02 14:27:08.529+00,1,t,OK,21,38,0.221,1.6,512,2
193,2026-04-02 14:29:08.419+00,1,t,OK,19,38,0.221,1.6,512,2
196,2026-04-02 14:31:08.419+00,1,t,OK,20,38,0.221,1.6,512,2
199,2026-04-02 14:33:08.419+00,1,t,OK,20,38,0.222,1.6,512,2
202,2026-04-02 14:35:08.42+00,1,t,OK,20,38,0.221,1.6,512,2
205,2026-04-02 14:37:08.421+00,1,t,OK,20,38,0.222,1.6,512,2
208,2026-04-02 14:39:08.532+00,1,t,OK,19,38,0.221,1.6,512,2
211,2026-04-02 14:41:08.532+00,1,t,OK,21,38,0.22,1.6,512,2
214,2026-04-02 14:43:08.421+00,1,t,OK,19,38,0.22,1.6,512,2
217,2026-04-02 14:45:08.532+00,1,t,OK,20,38,0.22,1.6,512,2
220,2026-04-02 14:47:08.422+00,1,t,OK,20,38,0.221,1.6,512,2
223,2026-04-02 14:49:08.422+00,1,t,OK,19,38,0.22,1.6,512,2
226,2026-04-02 14:51:08.531+00,1,t,OK,20,38,0.22,1.6,512,2
229,2026-04-02 14:53:08.532+00,1,t,OK,20,38,0.221,1.6,512,2
232,2026-04-02 14:55:08.534+00,1,t,OK,20,38,0.221,1.6,512,2
235,2026-04-02 14:57:08.422+00,1,t,OK,21,38,0.22,1.6,512,2
238,2026-04-02 14:59:08.424+00,1,t,OK,19,38,0.22,1.6,512,2
241,2026-04-02 15:01:08.424+00,1,t,OK,21,38,0.22,1.6,512,2
244,2026-04-02 15:03:08.534+00,1,t,OK,19,38,0.221,1.6,512,2
247,2026-04-02 15:05:08.534+00,1,t,OK,21,38,0.22,1.6,512,2
250,2026-04-02 15:07:08.424+00,1,t,OK,20,38,0.22,1.6,512,2
253,2026-04-02 15:09:08.424+00,1,t,OK,21,38,0.22,1.6,512,2
256,2026-04-02 15:11:08.534+00,1,t,OK,19,38,0.221,1.6,512,2
259,2026-04-02 15:13:08.425+00,1,t,OK,20,38,0.22,1.6,512,2
262,2026-04-02 15:15:08.426+00,1,t,OK,20,38,0.22,1.6,512,2
265,2026-04-02 15:17:08.544+00,1,t,OK,20,38,0.22,1.6,512,2
268,2026-04-02 15:19:19.622+00,1,t,OK,21,38,0.22,1.6,512,2
271,2026-04-02 15:21:17.546+00,1,t,OK,19,38,0.22,1.6,512,2
274,2026-04-02 15:23:18.283+00,1,t,OK,21,38,0.22,1.6,512,2
277,2026-04-02 15:25:18.856+00,1,t,OK,19,38,0.222,1.6,512,2
280,2026-04-02 15:27:17.677+00,1,t,OK,20,38,0.221,1.6,512,2
283,2026-04-02 15:29:18.538+00,1,t,OK,20,38,0.22,1.6,512,2
286,2026-04-02 15:31:17.343+00,1,t,OK,20,38,0.22,1.6,512,2
289,2026-04-02 15:33:19.874+00,1,t,OK,20,38,0.221,1.6,512,2
292,2026-04-02 15:35:18.406+00,1,t,OK,20,38,0.222,1.6,512,2
295,2026-04-02 15:37:19.113+00,1,t,OK,20,38,0.22,1.6,512,2
298,2026-04-02 15:39:17.674+00,1,t,OK,20,38,0.221,1.6,512,2
301,2026-04-02 15:41:17.735+00,1,t,OK,19,38,0.221,1.6,512,2
304,2026-04-02 15:43:17.609+00,1,t,OK,20,38,0.221,1.6,512,2
307,2026-04-02 15:45:21.864+00,1,t,OK,20,38,0.22,1.6,512,2
310,2026-04-02 15:47:08.427+00,1,t,OK,21,39,0.22,1.6,512,2
313,2026-04-02 15:49:08.426+00,1,t,OK,19,38,0.22,1.6,512,2
316,2026-04-02 15:51:08.427+00,1,t,OK,20,38,0.219,1.6,512,2
319,2026-04-02 15:53:08.427+00,1,t,OK,20,38,0.22,1.6,512,2
322,2026-04-02 15:55:17.358+00,1,t,OK,19,38,0.22,1.6,512,2
325,2026-04-02 15:57:17.464+00,1,t,OK,20,38,0.221,1.6,512,2
328,2026-04-02 15:59:17.613+00,1,t,OK,20,38,0.221,1.6,512,2
331,2026-04-02 16:01:18.266+00,1,t,OK,19,38,0.22,1.6,512,2
334,2026-04-02 16:03:19.318+00,1,t,OK,20,38,0.22,1.6,512,2
337,2026-04-02 16:05:21.491+00,1,t,OK,20,38,0.22,1.6,512,2
340,2026-04-02 16:07:08.427+00,1,t,OK,20,38,0.221,1.6,512,2
343,2026-04-02 16:09:08.428+00,1,t,OK,20,38,0.22,1.6,512,2
346,2026-04-02 16:11:08.538+00,1,t,OK,20,38,0.22,1.6,512,2
349,2026-04-02 16:13:08.428+00,1,t,OK,20,38,0.221,1.6,512,2
352,2026-04-02 16:15:08.429+00,1,t,OK,19,38,0.221,1.6,512,2
355,2026-04-02 16:17:08.538+00,1,t,OK,21,38,0.221,1.6,512,2
358,2026-04-02 16:19:08.539+00,1,t,OK,19,38,0.22,1.6,512,2
361,2026-04-02 16:21:08.552+00,1,t,OK,20,38,0.222,1.6,512,2
364,2026-04-02 16:23:08.43+00,1,t,OK,20,38,0.219,1.6,512,2
367,2026-04-02 16:25:08.551+00,1,t,OK,20,38,0.221,1.6,512,2
370,2026-04-02 16:27:08.553+00,1,t,OK,20,38,0.221,1.6,512,2
373,2026-04-02 16:29:08.431+00,1,t,OK,20,38,0.22,1.6,512,2
376,2026-04-02 16:31:08.541+00,1,t,OK,20,38,0.222,1.6,512,2
379,2026-04-02 16:33:08.555+00,1,t,OK,19,38,0.22,1.6,512,2
382,2026-04-02 16:35:08.542+00,1,t,OK,20,38,0.22,1.6,512,2
385,2026-04-02 16:37:08.54+00,1,t,OK,20,38,0.221,1.6,512,2
388,2026-04-02 16:39:08.543+00,1,t,OK,19,38,0.222,1.6,512,2
391,2026-04-02 16:41:08.434+00,1,t,OK,21,38,0.22,1.6,512,2
394,2026-04-02 16:43:08.435+00,1,t,OK,20,38,0.221,1.6,512,2
397,2026-04-02 16:45:08.435+00,1,t,OK,20,38,0.22,1.6,512,2
400,2026-04-02 16:47:19.152+00,1,t,OK,21,38,0.221,1.6,512,2
403,2026-04-02 16:49:08.436+00,1,t,OK,19,38,0.22,1.6,512,2
406,2026-04-02 16:51:08.435+00,1,t,OK,21,38,0.221,1.6,512,2
409,2026-04-02 16:53:08.436+00,1,t,OK,19,38,0.22,1.6,512,2
412,2026-04-02 16:55:08.435+00,1,t,OK,20,38,0.221,1.6,512,2
415,2026-04-02 16:57:08.544+00,1,t,OK,20,38,0.221,1.6,512,2
418,2026-04-02 16:59:08.435+00,1,t,OK,20,38,0.22,1.6,512,2
421,2026-04-02 17:01:08.438+00,1,t,OK,20,38,0.221,1.6,512,2
424,2026-04-02 17:03:08.437+00,1,t,OK,20,38,0.222,1.6,512,2
427,2026-04-02 17:05:08.547+00,1,t,OK,19,38,0.221,1.6,512,2
430,2026-04-02 17:07:08.437+00,1,t,OK,20,38,0.221,1.6,512,2
433,2026-04-02 17:09:08.55+00,1,t,OK,20,38,0.221,1.6,512,2
436,2026-04-02 17:11:08.548+00,1,t,OK,19,38,0.221,1.6,512,2
439,2026-04-02 17:13:08.44+00,1,t,OK,21,38,0.222,1.6,512,2
442,2026-04-02 17:15:08.44+00,1,t,OK,19,38,0.221,1.6,512,2
445,2026-04-02 17:17:08.441+00,1,t,OK,21,38,0.222,1.6,512,2
448,2026-04-02 17:19:08.564+00,1,t,OK,20,38,0.221,1.6,512,2
451,2026-04-02 17:21:08.563+00,1,t,OK,19,38,0.221,1.6,512,2
454,2026-04-02 17:23:08.561+00,1,t,OK,21,38,0.221,1.6,512,2
457,2026-04-02 17:25:08.442+00,1,t,OK,19,38,0.223,1.6,512,2
460,2026-04-02 17:27:08.549+00,1,t,OK,20,38,0.221,1.6,512,2
463,2026-04-02 17:29:19.462+00,1,t,OK,20,38,0.22,1.6,512,2
466,2026-04-02 17:31:18.925+00,1,t,OK,19,38,0.221,1.6,512,2
469,2026-04-02 17:33:08.444+00,1,t,OK,20,38,0.221,1.6,512,2
472,2026-04-02 17:35:08.444+00,1,t,OK,20,38,0.22,1.6,512,2
475,2026-04-02 17:37:08.554+00,1,t,OK,19,38,0.221,1.6,512,2
478,2026-04-02 17:39:08.56+00,1,t,OK,20,38,0.22,1.6,512,2
481,2026-04-02 17:41:08.445+00,1,t,OK,20,38,0.22,1.6,512,2
484,2026-04-02 17:43:08.56+00,1,t,OK,20,38,0.223,1.6,512,2
487,2026-04-02 17:45:08.446+00,1,t,OK,20,38,0.22,1.6,512,2
490,2026-04-02 17:47:08.556+00,1,t,OK,19,38,0.221,1.6,512,2
493,2026-04-02 17:49:08.559+00,1,t,OK,21,38,0.221,1.6,512,2
496,2026-04-02 17:51:08.448+00,1,t,OK,19,38,0.221,1.6,512,2
499,2026-04-02 17:53:08.448+00,1,t,OK,20,38,0.22,1.6,512,2
502,2026-04-02 17:55:08.448+00,1,t,OK,20,38,0.22,1.6,512,2
505,2026-04-02 17:57:08.558+00,1,t,OK,19,38,0.222,1.6,512,2
508,2026-04-02 17:59:08.558+00,1,t,OK,21,38,0.22,1.6,512,2
511,2026-04-02 18:01:08.558+00,1,t,OK,19,38,0.221,1.6,512,2
514,2026-04-02 18:03:08.449+00,1,t,OK,21,38,0.222,1.6,512,2
517,2026-04-02 18:05:08.449+00,1,t,OK,19,38,0.22,1.6,512,2
520,2026-04-02 18:07:08.451+00,1,t,OK,21,38,0.22,1.6,512,2
523,2026-04-02 18:09:08.452+00,1,t,OK,19,38,0.22,1.6,512,2
526,2026-04-02 18:11:08.479+00,1,t,OK,20,38,0.222,1.6,512,2
529,2026-04-02 18:13:08.453+00,1,t,OK,20,38,0.221,1.6,512,2
532,2026-04-02 18:15:08.46+00,1,t,OK,19,38,0.221,1.6,512,2
535,2026-04-02 18:17:08.455+00,1,t,OK,21,38,0.221,1.6,512,2
538,2026-04-02 18:19:08.563+00,1,t,OK,19,38,0.221,1.6,512,2
541,2026-04-02 18:21:08.455+00,1,t,OK,20,38,0.22,1.6,512,2
544,2026-04-02 18:23:08.579+00,1,t,OK,20,38,0.221,1.6,512,2
547,2026-04-02 18:25:08.457+00,1,t,OK,19,38,0.221,1.6,512,2
550,2026-04-02 18:27:08.566+00,1,t,OK,20,38,0.22,1.6,512,2
553,2026-04-02 18:29:08.458+00,1,t,OK,20,38,0.22,1.6,512,2
556,2026-04-02 18:31:08.581+00,1,t,OK,19,38,0.22,1.6,512,2
559,2026-04-02 18:33:08.459+00,1,t,OK,21,38,0.221,1.6,512,2
562,2026-04-02 18:35:08.516+00,1,t,OK,19,38,0.219,1.6,512,2
565,2026-04-02 18:37:08.569+00,1,t,OK,20,38,0.22,1.6,512,2
568,2026-04-02 18:39:08.581+00,1,t,OK,21,38,0.222,1.6,512,2
571,2026-04-02 18:41:17.23+00,1,t,OK,19,38,0.221,1.6,512,2
574,2026-04-02 18:43:17.231+00,1,t,OK,19,38,0.219,1.6,512,2
577,2026-04-02 18:45:22.106+00,1,t,OK,21,38,0.22,1.6,512,2
580,2026-04-02 18:47:08.461+00,1,t,OK,19,38,0.221,1.6,512,2
583,2026-04-02 18:49:08.576+00,1,t,OK,21,38,0.22,1.6,512,2
586,2026-04-02 18:51:08.575+00,1,t,OK,19,38,0.219,1.6,512,2
589,2026-04-02 18:53:08.47+00,1,t,OK,20,38,0.221,1.6,512,2
592,2026-04-02 18:55:08.465+00,1,t,OK,20,38,0.22,1.6,512,2
595,2026-04-02 18:57:08.465+00,1,t,OK,19,38,0.22,1.6,512,2
598,2026-04-02 18:59:08.574+00,1,t,OK,21,38,0.22,1.6,512,2
601,2026-04-02 19:01:08.583+00,1,t,OK,19,38,0.219,1.6,512,2
604,2026-04-02 19:03:08.576+00,1,t,OK,20,38,0.221,1.6,512,2
607,2026-04-02 19:05:08.574+00,1,t,OK,20,38,0.221,1.6,512,2
610,2026-04-02 19:07:08.466+00,1,t,OK,19,38,0.221,1.6,512,2
613,2026-04-02 19:09:08.467+00,1,t,OK,20,38,0.221,1.6,512,2
616,2026-04-02 19:11:08.466+00,1,t,OK,20,38,0.221,1.6,512,2
619,2026-04-02 19:13:08.466+00,1,t,OK,19,38,0.222,1.6,512,2
622,2026-04-02 19:15:08.466+00,1,t,OK,21,38,0.222,1.6,512,2
625,2026-04-02 19:17:08.467+00,1,t,OK,19,38,0.22,1.6,512,2
628,2026-04-02 19:19:08.591+00,1,t,OK,20,38,0.221,1.6,512,2
631,2026-04-02 19:21:08.588+00,1,t,OK,20,38,0.22,1.6,512,2
634,2026-04-02 19:23:08.468+00,1,t,OK,19,38,0.223,1.6,512,2
637,2026-04-02 19:25:08.588+00,1,t,OK,20,38,0.222,1.6,512,2
640,2026-04-02 19:27:19.359+00,1,t,OK,20,38,0.221,1.6,512,2
643,2026-04-02 19:29:19.076+00,1,t,OK,20,38,0.221,1.6,512,2
646,2026-04-02 19:31:18.875+00,1,t,OK,20,38,0.221,1.6,512,2
649,2026-04-02 19:33:19.518+00,1,t,OK,19,38,0.221,1.6,512,2
652,2026-04-02 19:35:25.287+00,1,t,OK,21,38,0.221,1.6,512,2
655,2026-04-02 19:37:08.467+00,1,t,OK,19,38,0.223,1.6,512,2
658,2026-04-02 19:39:08.467+00,1,t,OK,20,38,0.221,1.6,512,2
661,2026-04-02 19:41:08.574+00,1,t,OK,20,38,0.221,1.6,512,2
664,2026-04-02 19:43:08.468+00,1,t,OK,19,38,0.222,1.6,512,2
667,2026-04-02 19:45:08.47+00,1,t,OK,21,39,0.221,1.6,512,2
670,2026-04-02 19:47:08.471+00,1,t,OK,19,38,0.221,1.6,512,2
673,2026-04-02 19:49:08.581+00,1,t,OK,20,38,0.22,1.6,512,2
676,2026-04-02 19:51:08.581+00,1,t,OK,20,38,0.221,1.6,512,2
679,2026-04-02 19:53:08.47+00,1,t,OK,19,38,0.221,1.6,512,2
682,2026-04-02 19:55:08.594+00,1,t,OK,21,38,0.223,1.6,512,2
685,2026-04-02 19:57:19.056+00,1,t,OK,19,38,0.221,1.6,512,2
688,2026-04-02 19:59:20.648+00,1,t,OK,20,38,0.221,1.6,512,2
691,2026-04-02 20:01:08.471+00,1,t,OK,19,38,0.221,1.6,512,2
694,2026-04-02 20:03:08.581+00,1,t,OK,20,38,0.221,1.6,512,2
697,2026-04-02 20:05:08.473+00,1,t,OK,20,38,0.22,1.6,512,2
700,2026-04-02 20:07:08.472+00,1,t,OK,19,38,0.22,1.6,512,2
703,2026-04-02 20:09:08.473+00,1,t,OK,20,38,0.22,1.6,512,2
706,2026-04-02 20:11:08.473+00,1,t,OK,20,38,0.22,1.6,512,2
709,2026-04-02 20:13:17.427+00,1,t,OK,19,38,0.22,1.6,512,2
712,2026-04-02 20:15:18.671+00,1,t,OK,20,38,0.22,1.6,512,2
715,2026-04-02 20:17:23.021+00,1,t,OK,20,38,0.22,1.6,512,2
718,2026-04-02 20:19:08.476+00,1,t,OK,20,38,0.221,1.6,512,2
721,2026-04-02 20:21:08.477+00,1,t,OK,20,38,0.22,1.6,512,2
724,2026-04-02 20:23:08.576+00,1,t,OK,19,38,0.221,1.6,512,2
727,2026-04-02 20:25:08.589+00,1,t,OK,21,38,0.22,1.6,512,2
730,2026-04-02 20:27:08.479+00,1,t,OK,19,38,0.221,1.6,512,2
733,2026-04-02 20:29:08.587+00,1,t,OK,20,38,0.221,1.6,512,2
736,2026-04-02 20:31:08.478+00,1,t,OK,20,38,0.221,1.6,512,2
739,2026-04-02 20:33:08.479+00,1,t,OK,19,38,0.221,1.6,512,2
742,2026-04-02 20:35:08.479+00,1,t,OK,20,38,0.22,1.6,512,2
745,2026-04-02 20:37:08.48+00,1,t,OK,19,38,0.219,1.6,512,2
748,2026-04-02 20:39:08.483+00,1,t,OK,21,38,0.221,1.6,512,2
751,2026-04-02 20:41:08.59+00,1,t,OK,19,38,0.222,1.6,512,2
754,2026-04-02 20:43:08.484+00,1,t,OK,20,38,0.22,1.6,512,2
757,2026-04-02 20:45:08.483+00,1,t,OK,20,38,0.221,1.6,512,2
760,2026-04-02 20:47:08.485+00,1,t,OK,19,38,0.22,1.6,512,2
763,2026-04-02 20:49:08.485+00,1,t,OK,20,39,0.22,1.6,512,2
766,2026-04-02 20:51:17.216+00,1,t,OK,20,38,0.22,1.6,512,2
769,2026-04-02 20:53:08.523+00,1,t,OK,19,38,0.221,1.6,512,2
772,2026-04-02 20:55:18.274+00,1,t,OK,20,38,0.222,1.6,512,2
775,2026-04-02 20:57:18.683+00,1,t,OK,20,38,0.221,1.6,512,2
778,2026-04-02 20:59:17.481+00,1,t,OK,19,38,0.22,1.6,512,2
781,2026-04-02 21:01:17.701+00,1,t,OK,20,38,0.22,1.6,512,2
784,2026-04-02 21:03:17.317+00,1,t,OK,19,38,0.221,1.6,512,2
787,2026-04-02 21:05:17.374+00,1,t,OK,20,38,0.22,1.6,512,2
790,2026-04-02 21:07:17.312+00,1,t,OK,20,38,0.22,1.6,512,2
793,2026-04-02 21:09:19.547+00,1,t,OK,19,38,0.221,1.6,512,2
796,2026-04-02 21:11:18.22+00,1,t,OK,21,38,0.22,1.6,512,2
799,2026-04-02 21:13:17.436+00,1,t,OK,19,38,0.22,1.6,512,2
802,2026-04-02 21:15:22.874+00,1,t,OK,20,38,0.221,1.6,512,2
805,2026-04-02 21:17:19.118+00,1,t,OK,20,38,0.221,1.6,512,2
808,2026-04-02 21:19:19.593+00,1,t,OK,19,38,0.22,1.6,512,2
811,2026-04-02 21:21:17.338+00,1,t,OK,20,38,0.22,1.6,512,2
814,2026-04-02 21:23:17.544+00,1,t,OK,20,38,0.22,1.6,512,2
817,2026-04-02 21:25:19.937+00,1,t,OK,19,38,0.22,1.6,512,2
820,2026-04-02 21:27:18.527+00,1,t,OK,21,38,0.221,1.6,512,2
823,2026-04-02 21:29:17.186+00,1,t,OK,19,38,0.221,1.6,512,2
826,2026-04-02 21:31:18.382+00,1,t,OK,20,38,0.221,1.6,512,2
829,2026-04-02 21:33:17.652+00,1,t,OK,20,38,0.22,1.6,512,2
832,2026-04-02 21:35:17.896+00,1,t,OK,19,38,0.219,1.6,512,2
835,2026-04-02 21:37:17.99+00,1,t,OK,21,38,0.222,1.6,512,2
838,2026-04-02 21:39:23.903+00,1,t,OK,19,38,0.221,1.6,512,2
841,2026-04-02 21:41:20.414+00,1,t,OK,21,38,0.221,1.6,512,2
844,2026-04-02 21:43:18.976+00,1,t,OK,19,38,0.221,1.6,512,2
847,2026-04-02 21:45:18.522+00,1,t,OK,20,38,0.221,1.6,512,2
850,2026-04-02 21:47:17.549+00,1,t,OK,20,38,0.22,1.6,512,2
853,2026-04-02 21:49:19.357+00,1,t,OK,19,38,0.221,1.6,512,2
856,2026-04-02 21:51:17.235+00,1,t,OK,20,38,0.221,1.6,512,2
859,2026-04-02 21:53:18.37+00,1,t,OK,20,38,0.222,1.6,512,2
862,2026-04-02 21:55:17.666+00,1,t,OK,19,38,0.221,1.6,512,2
865,2026-04-02 21:57:17.722+00,1,t,OK,20,38,0.222,1.6,512,2
868,2026-04-02 21:59:19.132+00,1,t,OK,20,38,0.22,1.6,512,2
871,2026-04-02 22:01:17.51+00,1,t,OK,19,38,0.221,1.6,512,2
874,2026-04-02 22:03:17.502+00,1,t,OK,21,38,0.22,1.6,512,2
877,2026-04-02 22:05:17.932+00,1,t,OK,19,38,0.221,1.6,512,2
880,2026-04-02 22:07:20.12+00,1,t,OK,20,38,0.221,1.6,512,2
883,2026-04-02 22:09:18.56+00,1,t,OK,20,38,0.222,1.6,512,2
886,2026-04-02 22:11:18.377+00,1,t,OK,19,38,0.221,1.6,512,2
889,2026-04-02 22:13:17.512+00,1,t,OK,21,38,0.221,1.6,512,2
892,2026-04-02 22:15:17.804+00,1,t,OK,19,38,0.221,1.6,512,2
895,2026-04-02 22:17:18.096+00,1,t,OK,20,38,0.22,1.6,512,2
898,2026-04-02 22:19:17.907+00,1,t,OK,20,38,0.22,1.6,512,2
901,2026-04-02 22:21:17.501+00,1,t,OK,19,38,0.222,1.6,512,2
904,2026-04-02 22:23:17.628+00,1,t,OK,20,38,0.222,1.6,512,2
907,2026-04-02 22:25:18.889+00,1,t,OK,20,38,0.221,1.6,512,2
910,2026-04-02 22:27:17.574+00,1,t,OK,20,38,0.22,1.6,512,2
913,2026-04-02 22:29:18.529+00,1,t,OK,20,38,0.221,1.6,512,2
916,2026-04-02 22:31:19.893+00,1,t,OK,19,38,0.222,1.6,512,2
919,2026-04-02 22:33:25.898+00,1,t,OK,21,38,0.221,1.6,512,2
922,2026-04-02 22:35:18.863+00,1,t,OK,19,38,0.219,1.6,512,2
925,2026-04-02 22:37:18.1+00,1,t,OK,20,38,0.219,1.6,512,2
928,2026-04-02 22:39:17.435+00,1,t,OK,20,38,0.22,1.6,512,2
931,2026-04-02 22:41:17.495+00,1,t,OK,19,38,0.221,1.6,512,2
934,2026-04-02 22:43:18.457+00,1,t,OK,21,38,0.221,1.6,512,2
937,2026-04-02 22:45:17.438+00,1,t,OK,19,38,0.22,1.6,512,2
940,2026-04-02 22:47:18.833+00,1,t,OK,20,38,0.221,1.6,512,2
943,2026-04-02 22:49:19.293+00,1,t,OK,20,38,0.221,1.6,512,2
946,2026-04-02 22:51:17.521+00,1,t,OK,19,38,0.22,1.6,512,2
949,2026-04-02 22:53:17.365+00,1,t,OK,20,38,0.22,1.6,512,2
952,2026-04-02 22:55:17.428+00,1,t,OK,20,38,0.22,1.6,512,2
955,2026-04-02 22:57:30.036+00,1,t,OK,19,38,0.22,1.6,512,2
958,2026-04-02 22:59:20.058+00,1,t,OK,20,38,0.232,1.6,512,2
961,2026-04-02 23:01:19.617+00,1,t,OK,20,38,0.226,1.6,512,2
964,2026-04-02 23:03:17.748+00,1,t,OK,19,38,0.224,1.6,512,2
967,2026-04-02 23:05:17.419+00,1,t,OK,20,38,0.223,1.6,512,2
970,2026-04-02 23:07:17.738+00,1,t,OK,20,38,0.222,1.6,512,2
973,2026-04-02 23:09:18.133+00,1,t,OK,19,38,0.22,1.6,512,2
976,2026-04-02 23:11:17.47+00,1,t,OK,21,38,0.221,1.6,512,2
979,2026-04-02 23:13:18.003+00,1,t,OK,19,38,0.22,1.6,512,2
982,2026-04-02 23:15:21.803+00,1,t,OK,20,38,0.222,1.6,512,2
985,2026-04-02 23:17:18.268+00,1,t,OK,20,38,0.221,1.6,512,2
988,2026-04-02 23:19:20.402+00,1,t,OK,19,38,0.22,1.6,512,2
